audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db
AUD_TRIP002_00156,TRIP222,2024-02-06T07:17:36Z,156,49
AUD_TRIP002_00157,TRIP222,2024-02-06T07:17:37Z,157,68
AUD_TRIP002_00158,TRIP222,2024-02-06T07:17:38Z,158,66
AUD_TRIP002_00159,TRIP222,2024-02-06T07:17:39Z,159,63
AUD_TRIP002_00160,TRIP222,2024-02-06T07:17:40Z,160,53
AUD_TRIP002_00161,TRIP222,2024-02-06T07:17:41Z,161,57
AUD_TRIP002_00162,TRIP222,2024-02-06T07:17:42Z,162,57
AUD_TRIP002_00163,TRIP222,2024-02-06T07:17:43Z,163,53
AUD_TRIP002_00164,TRIP222,2024-02-06T07:17:44Z,164,65
AUD_TRIP002_00165,TRIP222,2024-02-06T07:17:45Z,165,63
AUD_TRIP002_00166,TRIP222,2024-02-06T07:17:46Z,166,60
AUD_TRIP002_00167,TRIP222,2024-02-06T07:17:47Z,167,51
AUD_TRIP002_00168,TRIP222,2024-02-06T07:17:48Z,168,52
AUD_TRIP002_00169,TRIP222,2024-02-06T07:17:49Z,169,66
AUD_TRIP002_00170,TRIP222,2024-02-06T07:17:50Z,170,49
AUD_TRIP002_00171,TRIP222,2024-02-06T07:17:51Z,171,62
AUD_TRIP002_00172,TRIP222,2024-02-06T07:17:52Z,172,63
AUD_TRIP002_00173,TRIP222,2024-02-06T07:17:53Z,173,48
AUD_TRIP002_00174,TRIP222,2024-02-06T07:17:54Z,174,56
AUD_TRIP002_00175,TRIP222,2024-02-06T07:17:55Z,175,52
AUD_TRIP002_00176,TRIP222,2024-02-06T07:17:56Z,176,61
AUD_TRIP002_00177,TRIP222,2024-02-06T07:17:57Z,177,66
AUD_TRIP002_00178,TRIP222,2024-02-06T07:17:58Z,178,65
AUD_TRIP002_00179,TRIP222,2024-02-06T07:17:59Z,179,53
AUD_TRIP002_00180,TRIP222,2024-02-06T07:18:00Z,180,64
AUD_TRIP002_00181,TRIP222,2024-02-06T07:18:01Z,181,56
AUD_TRIP002_00182,TRIP222,2024-02-06T07:18:02Z,182,65
AUD_TRIP002_00183,TRIP222,2024-02-06T07:18:03Z,183,49
AUD_TRIP002_00184,TRIP222,2024-02-06T07:18:04Z,184,62
AUD_TRIP002_00185,TRIP222,2024-02-06T07:18:05Z,185,69
AUD_TRIP002_00186,TRIP222,2024-02-06T07:18:06Z,186,66
AUD_TRIP002_00187,TRIP222,2024-02-06T07:18:07Z,187,64
AUD_TRIP002_00188,TRIP222,2024-02-06T07:18:08Z,188,70
AUD_TRIP002_00189,TRIP222,2024-02-06T07:18:09Z,189,64
AUD_TRIP002_00190,TRIP222,2024-02-06T07:18:10Z,190,67
AUD_TRIP002_00191,TRIP222,2024-02-06T07:18:11Z,191,61
AUD_TRIP002_00192,TRIP222,2024-02-06T07:18:12Z,192,64
AUD_TRIP002_00193,TRIP222,2024-02-06T07:18:13Z,193,65
AUD_TRIP002_00194,TRIP222,2024-02-06T07:18:14Z,194,50
AUD_TRIP002_00195,TRIP222,2024-02-06T07:18:15Z,195,56
AUD_TRIP002_00196,TRIP222,2024-02-06T07:18:16Z,196,56
AUD_TRIP002_00197,TRIP222,2024-02-06T07:18:17Z,197,59
AUD_TRIP002_00198,TRIP222,2024-02-06T07:18:18Z,198,66
AUD_TRIP002_00199,TRIP222,2024-02-06T07:18:19Z,199,61
AUD_TRIP002_00200,TRIP222,2024-02-06T07:18:20Z,200,63
AUD_TRIP002_00201,TRIP222,2024-02-06T07:18:21Z,201,60
AUD_TRIP002_00202,TRIP222,2024-02-06T07:18:22Z,202,62
AUD_TRIP002_00203,TRIP222,2024-02-06T07:18:23Z,203,64
AUD_TRIP002_00204,TRIP222,2024-02-06T07:18:24Z,204,50
AUD_TRIP002_00205,TRIP222,2024-02-06T07:18:25Z,205,61
AUD_TRIP002_00206,TRIP222,2024-02-06T07:18:26Z,206,62
AUD_TRIP002_00207,TRIP222,2024-02-06T07:18:27Z,207,60
AUD_TRIP002_00208,TRIP222,2024-02-06T07:18:28Z,208,61
AUD_TRIP002_00209,TRIP222,2024-02-06T07:18:29Z,209,64
AUD_TRIP002_00210,TRIP222,2024-02-06T07:18:30Z,210,52
AUD_TRIP002_00211,TRIP222,2024-02-06T07:18:31Z,211,68
AUD_TRIP002_00212,TRIP222,2024-02-06T07:18:32Z,212,71
AUD_TRIP002_00213,TRIP222,2024-02-06T07:18:33Z,213,51
AUD_TRIP002_00214,TRIP222,2024-02-06T07:18:34Z,214,50
AUD_TRIP002_00215,TRIP222,2024-02-06T07:18:35Z,215,61
AUD_TRIP002_00216,TRIP222,2024-02-06T07:18:36Z,216,65
AUD_TRIP002_00217,TRIP222,2024-02-06T07:18:37Z,217,53
AUD_TRIP002_00218,TRIP222,2024-02-06T07:18:38Z,218,48
AUD_TRIP002_00219,TRIP222,2024-02-06T07:18:39Z,219,52
AUD_TRIP002_00220,TRIP222,2024-02-06T07:18:40Z,220,62
AUD_TRIP002_00221,TRIP222,2024-02-06T07:18:41Z,221,68
AUD_TRIP002_00222,TRIP222,2024-02-06T07:18:42Z,222,59
AUD_TRIP002_00223,TRIP222,2024-02-06T07:18:43Z,223,64
AUD_TRIP002_00224,TRIP222,2024-02-06T07:18:44Z,224,59
AUD_TRIP002_00225,TRIP222,2024-02-06T07:18:45Z,225,60
AUD_TRIP002_00226,TRIP222,2024-02-06T07:18:46Z,226,61
AUD_TRIP002_00227,TRIP222,2024-02-06T07:18:47Z,227,53
AUD_TRIP002_00228,TRIP222,2024-02-06T07:18:48Z,228,67
AUD_TRIP002_00229,TRIP222,2024-02-06T07:18:49Z,229,57
AUD_TRIP002_00230,TRIP222,2024-02-06T07:18:50Z,230,57
AUD_TRIP002_00231,TRIP222,2024-02-06T07:18:51Z,231,59
AUD_TRIP002_00232,TRIP222,2024-02-06T07:18:52Z,232,66
AUD_TRIP002_00233,TRIP222,2024-02-06T07:18:53Z,233,59
AUD_TRIP002_00234,TRIP222,2024-02-06T07:18:54Z,234,68
AUD_TRIP002_00235,TRIP222,2024-02-06T07:18:55Z,235,53
AUD_TRIP002_00236,TRIP222,2024-02-06T07:18:56Z,236,51
AUD_TRIP002_00237,TRIP222,2024-02-06T07:18:57Z,237,62
AUD_TRIP002_00238,TRIP222,2024-02-06T07:18:58Z,238,61
AUD_TRIP002_00239,TRIP222,2024-02-06T07:18:59Z,239,63
AUD_TRIP002_00240,TRIP222,2024-02-06T07:19:00Z,240,68
AUD_TRIP002_00241,TRIP222,2024-02-06T07:19:01Z,241,60
AUD_TRIP002_00242,TRIP222,2024-02-06T07:19:02Z,242,51
AUD_TRIP002_00243,TRIP222,2024-02-06T07:19:03Z,243,61
AUD_TRIP002_00244,TRIP222,2024-02-06T07:19:04Z,244,58
AUD_TRIP002_00245,TRIP222,2024-02-06T07:19:05Z,245,68
AUD_TRIP002_00246,TRIP222,2024-02-06T07:19:06Z,246,66
AUD_TRIP002_00247,TRIP222,2024-02-06T07:19:07Z,247,61
AUD_TRIP002_00248,TRIP222,2024-02-06T07:19:08Z,248,52
AUD_TRIP002_00249,TRIP222,2024-02-06T07:19:09Z,249,68
AUD_TRIP002_00250,TRIP222,2024-02-06T07:19:10Z,250,59
AUD_TRIP002_00251,TRIP222,2024-02-06T07:19:11Z,251,63
AUD_TRIP002_00252,TRIP222,2024-02-06T07:19:12Z,252,65
AUD_TRIP002_00253,TRIP222,2024-02-06T07:19:13Z,253,58
AUD_TRIP002_00254,TRIP222,2024-02-06T07:19:14Z,254,60
AUD_TRIP002_00255,TRIP222,2024-02-06T07:19:15Z,255,61
AUD_TRIP002_00256,TRIP222,2024-02-06T07:19:16Z,256,57
AUD_TRIP002_00257,TRIP222,2024-02-06T07:19:17Z,257,62
AUD_TRIP002_00258,TRIP222,2024-02-06T07:19:18Z,258,63
AUD_TRIP002_00259,TRIP222,2024-02-06T07:19:19Z,259,59
AUD_TRIP002_00260,TRIP222,2024-02-06T07:19:20Z,260,67
AUD_TRIP002_00261,TRIP222,2024-02-06T07:19:21Z,261,52
AUD_TRIP002_00262,TRIP222,2024-02-06T07:19:22Z,262,53
AUD_TRIP002_00263,TRIP222,2024-02-06T07:19:23Z,263,64
AUD_TRIP002_00264,TRIP222,2024-02-06T07:19:24Z,264,55
AUD_TRIP002_00265,TRIP222,2024-02-06T07:19:25Z,265,51
AUD_TRIP002_00266,TRIP222,2024-02-06T07:19:26Z,266,51
AUD_TRIP002_00267,TRIP222,2024-02-06T07:19:27Z,267,56
AUD_TRIP002_00268,TRIP222,2024-02-06T07:19:28Z,268,53
AUD_TRIP002_00269,TRIP222,2024-02-06T07:19:29Z,269,62
AUD_TRIP002_00270,TRIP222,2024-02-06T07:19:30Z,270,63
AUD_TRIP002_00271,TRIP222,2024-02-06T07:19:31Z,271,63
AUD_TRIP002_00272,TRIP222,2024-02-06T07:19:32Z,272,62
AUD_TRIP002_00273,TRIP222,2024-02-06T07:19:33Z,273,68
AUD_TRIP002_00274,TRIP222,2024-02-06T07:19:34Z,274,60
AUD_TRIP002_00275,TRIP222,2024-02-06T07:19:35Z,275,58
AUD_TRIP002_00276,TRIP222,2024-02-06T07:19:36Z,276,61
AUD_TRIP002_00277,TRIP222,2024-02-06T07:19:37Z,277,50
AUD_TRIP002_00278,TRIP222,2024-02-06T07:19:38Z,278,61
AUD_TRIP002_00279,TRIP222,2024-02-06T07:19:39Z,279,64
AUD_TRIP002_00280,TRIP222,2024-02-06T07:19:40Z,280,64
AUD_TRIP002_00281,TRIP222,2024-02-06T07:19:41Z,281,66
AUD_TRIP002_00282,TRIP222,2024-02-06T07:19:42Z,282,72
AUD_TRIP002_00283,TRIP222,2024-02-06T07:19:43Z,283,58
AUD_TRIP002_00284,TRIP222,2024-02-06T07:19:44Z,284,62
AUD_TRIP002_00285,TRIP222,2024-02-06T07:19:45Z,285,65
AUD_TRIP002_00286,TRIP222,2024-02-06T07:19:46Z,286,61
AUD_TRIP002_00287,TRIP222,2024-02-06T07:19:47Z,287,52
AUD_TRIP002_00288,TRIP222,2024-02-06T07:19:48Z,288,56
AUD_TRIP002_00289,TRIP222,2024-02-06T07:19:49Z,289,52
AUD_TRIP002_00290,TRIP222,2024-02-06T07:19:50Z,290,72
AUD_TRIP002_00291,TRIP222,2024-02-06T07:19:51Z,291,61
AUD_TRIP002_00292,TRIP222,2024-02-06T07:19:52Z,292,61
AUD_TRIP002_00293,TRIP222,2024-02-06T07:19:53Z,293,66
AUD_TRIP002_00294,TRIP222,2024-02-06T07:19:54Z,294,53
AUD_TRIP002_00295,TRIP222,2024-02-06T07:19:55Z,295,70
AUD_TRIP002_00296,TRIP222,2024-02-06T07:19:56Z,296,69
AUD_TRIP002_00297,TRIP222,2024-02-06T07:19:57Z,297,52
AUD_TRIP002_00298,TRIP222,2024-02-06T07:19:58Z,298,56
AUD_TRIP002_00299,TRIP222,2024-02-06T07:19:59Z,299,48
AUD_TRIP002_00300,TRIP222,2024-02-06T07:20:00Z,300,88
AUD_TRIP002_00301,TRIP222,2024-02-06T07:20:01Z,301,94
AUD_TRIP002_00302,TRIP222,2024-02-06T07:20:02Z,302,89
AUD_TRIP002_00303,TRIP222,2024-02-06T07:20:03Z,303,89
AUD_TRIP002_00304,TRIP222,2024-02-06T07:20:04Z,304,92
AUD_TRIP002_00305,TRIP222,2024-02-06T07:20:05Z,305,89
AUD_TRIP002_00306,TRIP222,2024-02-06T07:20:06Z,306,89
AUD_TRIP002_00307,TRIP222,2024-02-06T07:20:07Z,307,89
AUD_TRIP002_00308,TRIP222,2024-02-06T07:20:08Z,308,85
AUD_TRIP002_00309,TRIP222,2024-02-06T07:20:09Z,309,86
AUD_TRIP002_00310,TRIP222,2024-02-06T07:20:10Z,310,95
AUD_TRIP002_00311,TRIP222,2024-02-06T07:20:11Z,311,82
AUD_TRIP002_00312,TRIP222,2024-02-06T07:20:12Z,312,87
AUD_TRIP002_00313,TRIP222,2024-02-06T07:20:13Z,313,86
AUD_TRIP002_00314,TRIP222,2024-02-06T07:20:14Z,314,91
AUD_TRIP002_00315,TRIP222,2024-02-06T07:20:15Z,315,88
AUD_TRIP002_00316,TRIP222,2024-02-06T07:20:16Z,316,91
AUD_TRIP002_00317,TRIP222,2024-02-06T07:20:17Z,317,86
AUD_TRIP002_00318,TRIP222,2024-02-06T07:20:18Z,318,90
AUD_TRIP002_00319,TRIP222,2024-02-06T07:20:19Z,319,83
AUD_TRIP002_00320,TRIP222,2024-02-06T07:20:20Z,320,85
AUD_TRIP002_00321,TRIP222,2024-02-06T07:20:21Z,321,91
AUD_TRIP002_00322,TRIP222,2024-02-06T07:20:22Z,322,93
AUD_TRIP002_00323,TRIP222,2024-02-06T07:20:23Z,323,99
AUD_TRIP002_00324,TRIP222,2024-02-06T07:20:24Z,324,86
AUD_TRIP002_00325,TRIP222,2024-02-06T07:20:25Z,325,53
AUD_TRIP002_00326,TRIP222,2024-02-06T07:20:26Z,326,62
AUD_TRIP002_00327,TRIP222,2024-02-06T07:20:27Z,327,61
AUD_TRIP002_00328,TRIP222,2024-02-06T07:20:28Z,328,58
AUD_TRIP002_00329,TRIP222,2024-02-06T07:20:29Z,329,51
AUD_TRIP002_00330,TRIP222,2024-02-06T07:20:30Z,330,60
AUD_TRIP002_00331,TRIP222,2024-02-06T07:20:31Z,331,64
AUD_TRIP002_00332,TRIP222,2024-02-06T07:20:32Z,332,62
AUD_TRIP002_00333,TRIP222,2024-02-06T07:20:33Z,333,52
AUD_TRIP002_00334,TRIP222,2024-02-06T07:20:34Z,334,48
AUD_TRIP002_00335,TRIP222,2024-02-06T07:20:35Z,335,51
AUD_TRIP002_00336,TRIP222,2024-02-06T07:20:36Z,336,60
AUD_TRIP002_00337,TRIP222,2024-02-06T07:20:37Z,337,50
AUD_TRIP002_00338,TRIP222,2024-02-06T07:20:38Z,338,65
AUD_TRIP002_00339,TRIP222,2024-02-06T07:20:39Z,339,52
AUD_TRIP002_00340,TRIP222,2024-02-06T07:20:40Z,340,60
AUD_TRIP002_00341,TRIP222,2024-02-06T07:20:41Z,341,54
AUD_TRIP002_00342,TRIP222,2024-02-06T07:20:42Z,342,62
AUD_TRIP002_00343,TRIP222,2024-02-06T07:20:43Z,343,59
AUD_TRIP002_00344,TRIP222,2024-02-06T07:20:44Z,344,50
AUD_TRIP002_00345,TRIP222,2024-02-06T07:20:45Z,345,51
AUD_TRIP002_00346,TRIP222,2024-02-06T07:20:46Z,346,62
AUD_TRIP002_00347,TRIP222,2024-02-06T07:20:47Z,347,49
AUD_TRIP002_00348,TRIP222,2024-02-06T07:20:48Z,348,50
AUD_TRIP002_00349,TRIP222,2024-02-06T07:20:49Z,349,67
AUD_TRIP002_00350,TRIP222,2024-02-06T07:20:50Z,350,50
AUD_TRIP002_00351,TRIP222,2024-02-06T07:20:51Z,351,66
AUD_TRIP002_00352,TRIP222,2024-02-06T07:20:52Z,352,69
AUD_TRIP002_00353,TRIP222,2024-02-06T07:20:53Z,353,60
AUD_TRIP002_00354,TRIP222,2024-02-06T07:20:54Z,354,53
AUD_TRIP002_00355,TRIP222,2024-02-06T07:20:55Z,355,59
AUD_TRIP002_00356,TRIP222,2024-02-06T07:20:56Z,356,64
AUD_TRIP002_00357,TRIP222,2024-02-06T07:20:57Z,357,63
AUD_TRIP002_00358,TRIP222,2024-02-06T07:20:58Z,358,62
AUD_TRIP002_00359,TRIP222,2024-02-06T07:20:59Z,359,61
AUD_TRIP002_00360,TRIP222,2024-02-06T07:21:00Z,360,51
AUD_TRIP002_00361,TRIP222,2024-02-06T07:21:01Z,361,60
AUD_TRIP002_00362,TRIP222,2024-02-06T07:21:02Z,362,60
AUD_TRIP002_00363,TRIP222,2024-02-06T07:21:03Z,363,69
AUD_TRIP002_00364,TRIP222,2024-02-06T07:21:04Z,364,60
AUD_TRIP002_00365,TRIP222,2024-02-06T07:21:05Z,365,55
AUD_TRIP002_00366,TRIP222,2024-02-06T07:21:06Z,366,60
AUD_TRIP002_00367,TRIP222,2024-02-06T07:21:07Z,367,63
AUD_TRIP002_00368,TRIP222,2024-02-06T07:21:08Z,368,54
AUD_TRIP002_00369,TRIP222,2024-02-06T07:21:09Z,369,53
AUD_TRIP002_00370,TRIP222,2024-02-06T07:21:10Z,370,49
AUD_TRIP002_00371,TRIP222,2024-02-06T07:21:11Z,371,50
AUD_TRIP002_00372,TRIP222,2024-02-06T07:21:12Z,372,49
AUD_TRIP002_00373,TRIP222,2024-02-06T07:21:13Z,373,55
AUD_TRIP002_00374,TRIP222,2024-02-06T07:21:14Z,374,62
AUD_TRIP002_00375,TRIP222,2024-02-06T07:21:15Z,375,64
AUD_TRIP002_00376,TRIP222,2024-02-06T07:21:16Z,376,49
AUD_TRIP002_00377,TRIP222,2024-02-06T07:21:17Z,377,67
AUD_TRIP002_00378,TRIP222,2024-02-06T07:21:18Z,378,58
AUD_TRIP002_00379,TRIP222,2024-02-06T07:21:19Z,379,67
AUD_TRIP002_00380,TRIP222,2024-02-06T07:21:20Z,380,51
AUD_TRIP002_00381,TRIP222,2024-02-06T07:21:21Z,381,66
AUD_TRIP002_00382,TRIP222,2024-02-06T07:21:22Z,382,68
AUD_TRIP002_00383,TRIP222,2024-02-06T07:21:23Z,383,61
AUD_TRIP002_00384,TRIP222,2024-02-06T07:21:24Z,384,51
AUD_TRIP002_00385,TRIP222,2024-02-06T07:21:25Z,385,59
AUD_TRIP002_00386,TRIP222,2024-02-06T07:21:26Z,386,67
AUD_TRIP002_00387,TRIP222,2024-02-06T07:21:27Z,387,65
AUD_TRIP002_00388,TRIP222,2024-02-06T07:21:28Z,388,60
AUD_TRIP002_00389,TRIP222,2024-02-06T07:21:29Z,389,56
AUD_TRIP002_00390,TRIP222,2024-02-06T07:21:30Z,390,56
AUD_TRIP002_00391,TRIP222,2024-02-06T07:21:31Z,391,61
AUD_TRIP002_00392,TRIP222,2024-02-06T07:21:32Z,392,57
AUD_TRIP002_00393,TRIP222,2024-02-06T07:21:33Z,393,50
AUD_TRIP002_00394,TRIP222,2024-02-06T07:21:34Z,394,66
AUD_TRIP002_00395,TRIP222,2024-02-06T07:21:35Z,395,71
AUD_TRIP002_00396,TRIP222,2024-02-06T07:21:36Z,396,60
AUD_TRIP002_00397,TRIP222,2024-02-06T07:21:37Z,397,54
AUD_TRIP002_00398,TRIP222,2024-02-06T07:21:38Z,398,62
AUD_TRIP002_00399,TRIP222,2024-02-06T07:21:39Z,399,48
AUD_TRIP002_00400,TRIP222,2024-02-06T07:21:40Z,400,59
AUD_TRIP002_00401,TRIP222,2024-02-06T07:21:41Z,401,51
AUD_TRIP002_00402,TRIP222,2024-02-06T07:21:42Z,402,62
AUD_TRIP002_00403,TRIP222,2024-02-06T07:21:43Z,403,64
AUD_TRIP002_00404,TRIP222,2024-02-06T07:21:44Z,404,67
AUD_TRIP002_00405,TRIP222,2024-02-06T07:21:45Z,405,64
AUD_TRIP002_00406,TRIP222,2024-02-06T07:21:46Z,406,49
AUD_TRIP002_00407,TRIP222,2024-02-06T07:21:47Z,407,63
AUD_TRIP002_00408,TRIP222,2024-02-06T07:21:48Z,408,62
AUD_TRIP002_00409,TRIP222,2024-02-06T07:21:49Z,409,58
AUD_TRIP002_00410,TRIP222,2024-02-06T07:21:50Z,410,68
AUD_TRIP002_00411,TRIP222,2024-02-06T07:21:51Z,411,51
AUD_TRIP002_00412,TRIP222,2024-02-06T07:21:52Z,412,59
AUD_TRIP002_00413,TRIP222,2024-02-06T07:21:53Z,413,60
AUD_TRIP002_00414,TRIP222,2024-02-06T07:21:54Z,414,61
AUD_TRIP002_00415,TRIP222,2024-02-06T07:21:55Z,415,62
AUD_TRIP002_00416,TRIP222,2024-02-06T07:21:56Z,416,58
AUD_TRIP002_00417,TRIP222,2024-02-06T07:21:57Z,417,52
AUD_TRIP002_00418,TRIP222,2024-02-06T07:21:58Z,418,64
AUD_TRIP002_00419,TRIP222,2024-02-06T07:21:59Z,419,51
AUD_TRIP002_00420,TRIP222,2024-02-06T07:22:00Z,420,63
AUD_TRIP002_00421,TRIP222,2024-02-06T07:22:01Z,421,65
AUD_TRIP002_00422,TRIP222,2024-02-06T07:22:02Z,422,64
AUD_TRIP002_00423,TRIP222,2024-02-06T07:22:03Z,423,59
AUD_TRIP002_00424,TRIP222,2024-02-06T07:22:04Z,424,62
AUD_TRIP002_00425,TRIP222,2024-02-06T07:22:05Z,425,66
AUD_TRIP002_00426,TRIP222,2024-02-06T07:22:06Z,426,66
AUD_TRIP002_00427,TRIP222,2024-02-06T07:22:07Z,427,50
AUD_TRIP002_00428,TRIP222,2024-02-06T07:22:08Z,428,58
AUD_TRIP002_00429,TRIP222,2024-02-06T07:22:09Z,429,63
AUD_TRIP002_00430,TRIP222,2024-02-06T07:22:10Z,430,60
AUD_TRIP002_00431,TRIP222,2024-02-06T07:22:11Z,431,62
AUD_TRIP002_00432,TRIP222,2024-02-06T07:22:12Z,432,61
AUD_TRIP002_00433,TRIP222,2024-02-06T07:22:13Z,433,52
AUD_TRIP002_00434,TRIP222,2024-02-06T07:22:14Z,434,51
AUD_TRIP002_00435,TRIP222,2024-02-06T07:22:15Z,435,64
AUD_TRIP002_00436,TRIP222,2024-02-06T07:22:16Z,436,72
AUD_TRIP002_00437,TRIP222,2024-02-06T07:22:17Z,437,57
AUD_TRIP002_00438,TRIP222,2024-02-06T07:22:18Z,438,57
AUD_TRIP002_00439,TRIP222,2024-02-06T07:22:19Z,439,52
AUD_TRIP002_00440,TRIP222,2024-02-06T07:22:20Z,440,52
AUD_TRIP002_00441,TRIP222,2024-02-06T07:22:21Z,441,55
AUD_TRIP002_00442,TRIP222,2024-02-06T07:22:22Z,442,54
AUD_TRIP002_00443,TRIP222,2024-02-06T07:22:23Z,443,64
AUD_TRIP002_00444,TRIP222,2024-02-06T07:22:24Z,444,64
AUD_TRIP002_00445,TRIP222,2024-02-06T07:22:25Z,445,64
AUD_TRIP002_00446,TRIP222,2024-02-06T07:22:26Z,446,57
AUD_TRIP002_00447,TRIP222,2024-02-06T07:22:27Z,447,52
AUD_TRIP002_00448,TRIP222,2024-02-06T07:22:28Z,448,67
AUD_TRIP002_00449,TRIP222,2024-02-06T07:22:29Z,449,58
AUD_TRIP002_00450,TRIP222,2024-02-06T07:22:30Z,450,70
AUD_TRIP002_00451,TRIP222,2024-02-06T07:22:31Z,451,50
AUD_TRIP002_00452,TRIP222,2024-02-06T07:22:32Z,452,62
AUD_TRIP002_00453,TRIP222,2024-02-06T07:22:33Z,453,64
AUD_TRIP002_00454,TRIP222,2024-02-06T07:22:34Z,454,52
AUD_TRIP002_00455,TRIP222,2024-02-06T07:22:35Z,455,57
AUD_TRIP002_00456,TRIP222,2024-02-06T07:22:36Z,456,64
AUD_TRIP002_00457,TRIP222,2024-02-06T07:22:37Z,457,67
AUD_TRIP002_00458,TRIP222,2024-02-06T07:22:38Z,458,67
AUD_TRIP002_00459,TRIP222,2024-02-06T07:22:39Z,459,63
AUD_TRIP002_00460,TRIP222,2024-02-06T07:22:40Z,460,53
AUD_TRIP002_00461,TRIP222,2024-02-06T07:22:41Z,461,51
AUD_TRIP002_00462,TRIP222,2024-02-06T07:22:42Z,462,65
AUD_TRIP002_00463,TRIP222,2024-02-06T07:22:43Z,463,68
AUD_TRIP002_00464,TRIP222,2024-02-06T07:22:44Z,464,56
AUD_TRIP002_00465,TRIP222,2024-02-06T07:22:45Z,465,63
AUD_TRIP002_00466,TRIP222,2024-02-06T07:22:46Z,466,52
AUD_TRIP002_00467,TRIP222,2024-02-06T07:22:47Z,467,59
AUD_TRIP002_00468,TRIP222,2024-02-06T07:22:48Z,468,50
AUD_TRIP002_00469,TRIP222,2024-02-06T07:22:49Z,469,67
AUD_TRIP002_00470,TRIP222,2024-02-06T07:22:50Z,470,54
AUD_TRIP002_00471,TRIP222,2024-02-06T07:22:51Z,471,49
AUD_TRIP002_00472,TRIP222,2024-02-06T07:22:52Z,472,52
AUD_TRIP002_00473,TRIP222,2024-02-06T07:22:53Z,473,51
AUD_TRIP002_00474,TRIP222,2024-02-06T07:22:54Z,474,64
AUD_TRIP002_00475,TRIP222,2024-02-06T07:22:55Z,475,66
AUD_TRIP002_00476,TRIP222,2024-02-06T07:22:56Z,476,52
AUD_TRIP002_00477,TRIP222,2024-02-06T07:22:57Z,477,49
AUD_TRIP002_00478,TRIP222,2024-02-06T07:22:58Z,478,63
AUD_TRIP002_00479,TRIP222,2024-02-06T07:22:59Z,479,66
AUD_TRIP002_00480,TRIP222,2024-02-06T07:23:00Z,480,64
AUD_TRIP002_00481,TRIP222,2024-02-06T07:23:01Z,481,62
AUD_TRIP002_00482,TRIP222,2024-02-06T07:23:02Z,482,51
AUD_TRIP002_00483,TRIP222,2024-02-06T07:23:03Z,483,59
AUD_TRIP002_00484,TRIP222,2024-02-06T07:23:04Z,484,65
AUD_TRIP002_00485,TRIP222,2024-02-06T07:23:05Z,485,51
AUD_TRIP002_00486,TRIP222,2024-02-06T07:23:06Z,486,51
AUD_TRIP002_00487,TRIP222,2024-02-06T07:23:07Z,487,50
AUD_TRIP002_00488,TRIP222,2024-02-06T07:23:08Z,488,68
AUD_TRIP002_00489,TRIP222,2024-02-06T07:23:09Z,489,62
AUD_TRIP002_00490,TRIP222,2024-02-06T07:23:10Z,490,50
AUD_TRIP002_00491,TRIP222,2024-02-06T07:23:11Z,491,66
AUD_TRIP002_00492,TRIP222,2024-02-06T07:23:12Z,492,60
AUD_TRIP002_00493,TRIP222,2024-02-06T07:23:13Z,493,71
AUD_TRIP002_00494,TRIP222,2024-02-06T07:23:14Z,494,69
AUD_TRIP002_00495,TRIP222,2024-02-06T07:23:15Z,495,52
AUD_TRIP002_00496,TRIP222,2024-02-06T07:23:16Z,496,61
AUD_TRIP002_00497,TRIP222,2024-02-06T07:23:17Z,497,61
AUD_TRIP002_00498,TRIP222,2024-02-06T07:23:18Z,498,52
AUD_TRIP002_00499,TRIP222,2024-02-06T07:23:19Z,499,54
AUD_TRIP002_00500,TRIP222,2024-02-06T07:23:20Z,500,62
AUD_TRIP002_00501,TRIP222,2024-02-06T07:23:21Z,501,52
AUD_TRIP002_00502,TRIP222,2024-02-06T07:23:22Z,502,60
AUD_TRIP002_00503,TRIP222,2024-02-06T07:23:23Z,503,53
AUD_TRIP002_00504,TRIP222,2024-02-06T07:23:24Z,504,60
AUD_TRIP002_00505,TRIP222,2024-02-06T07:23:25Z,505,63
AUD_TRIP002_00506,TRIP222,2024-02-06T07:23:26Z,506,60
AUD_TRIP002_00507,TRIP222,2024-02-06T07:23:27Z,507,61
AUD_TRIP002_00508,TRIP222,2024-02-06T07:23:28Z,508,53
AUD_TRIP002_00509,TRIP222,2024-02-06T07:23:29Z,509,67
AUD_TRIP002_00510,TRIP222,2024-02-06T07:23:30Z,510,63
AUD_TRIP002_00511,TRIP222,2024-02-06T07:23:31Z,511,73
AUD_TRIP002_00512,TRIP222,2024-02-06T07:23:32Z,512,63
AUD_TRIP002_00513,TRIP222,2024-02-06T07:23:33Z,513,63
AUD_TRIP002_00514,TRIP222,2024-02-06T07:23:34Z,514,54
AUD_TRIP002_00515,TRIP222,2024-02-06T07:23:35Z,515,51
AUD_TRIP002_00516,TRIP222,2024-02-06T07:23:36Z,516,59
AUD_TRIP002_00517,TRIP222,2024-02-06T07:23:37Z,517,53
AUD_TRIP002_00518,TRIP222,2024-02-06T07:23:38Z,518,51
AUD_TRIP002_00519,TRIP222,2024-02-06T07:23:39Z,519,54
AUD_TRIP002_00520,TRIP222,2024-02-06T07:23:40Z,520,53
AUD_TRIP002_00521,TRIP222,2024-02-06T07:23:41Z,521,64
AUD_TRIP002_00522,TRIP222,2024-02-06T07:23:42Z,522,65
